id,created_at,text
776592638338273280,2016-09-16 01:24:48,Donald Trump still refuses to admit President Obama was born in the United States. https://t.co/LB6y7Iecsb
776590404246441984,2016-09-16 01:15:55,"Trump is running the most divisive campaign of our lifetimes.

There’s no innuendo or dog whistles anymore. It’s all out in the open now."
776589982953828352,2016-09-16 01:14:14,"Donald Trump still refuses to say @POTUS was born in America. And this man wants to be our president?

When will he stop this ugliness?"
776588443489013760,2016-09-16 01:08:07,"America is one nation under God, indivisible, with liberty and justice for all. Not just for people who look or worship a certain way."
776587969138401280,2016-09-16 01:06:14,"Despite what Donald Trump may say, immigrants are not rapists and criminals."
776587190436519936,2016-09-16 01:03:09,No child should have to say goodbye to their parents every morning not knowing if mom or dad will be there when they get home.
776586269157621764,2016-09-16 00:59:29,"""We have a chance to show that comprehensive immigration reform isn’t just the smart thing to do—it’s what the American people demand."""
776585875207643136,2016-09-16 00:57:55,"Supporting families with paid family leave, earned sick days, and affordable child care isn’t a luxury—it’s a necessity."
776585678356410368,2016-09-16 00:57:08,"It's wrong when Latinos are 17% of our population and hold only 2% of its wealth.

We've got to connect more Latinos with good jobs."
776585458084114432,2016-09-16 00:56:16,"""I intend to close my campaign the way I began my career: fighting for kids and families..it will be the passion of my presidency."" —Hillary"
776585154383020033,2016-09-16 00:55:03,"""You’re not intruders. You’re our neighbors, our colleagues, our friends, our families...I see you, and I am with you."" —Hillary to @CHCI"
776584595248648192,2016-09-16 00:52:50,"“I believe with all my heart that the American Dream is alive, and it’s big enough for everyone to share its promise.” —Hillary to @CHCI"
776583666113839109,2016-09-16 00:49:08,Hillary’s live at @CHCI. Tune in to hear about her vision for an inclusive America. https://t.co/dkg7pwiNMt
776576956489994240,2016-09-16 00:22:29,"Long overdue, but good to see the Senate approve much-needed aid for Flint. Time for the House to do the same. -H https://t.co/nQdgxiYnwV"
776552996947763200,2016-09-15 22:47:16,"Want to compare Hillary and Trump on transparency?

We stacked up everything they have (or haven't) released. https://t.co/rtgKLd1o5g"
776545831361142784,2016-09-15 22:18:48,Just 54 days left and we don’t have a minute to lose. Text JOIN to 47246 and let’s go win this—together. https://t.co/hGRsvLiGO2
776536090643689472,2016-09-15 21:40:06,RT @Jorge_Silva: Celebrating #HispanicHeritageMonth with @HillaryClinton's quotes read by @DNCLatinos. 🇺🇸 https://t.co/BEPgn0hQNd
776530140998295553,2016-09-15 21:16:27,"RT @SenGillibrand: Love this.

""@HillaryClinton has spent her life fighting for children—here are 8 ways she’s changed their lives."" 

http…"
776520852758298624,2016-09-15 20:39:33,"“This is why I do it and this is who I’m in it for—to make life better for children and families."" —Hillary https://t.co/gkvtA1yQNX"
776511138897035264,2016-09-15 20:00:57,"""My opponent has America all wrong. There’s nothing we can’t do when we come together as one nation."" —Hillary"
776510761803870208,2016-09-15 19:59:27,"As @FLOTUS said, the choice in this election is about who will have the power to shape our children for the next four years of their lives."
776510360287318016,2016-09-15 19:57:51,We don’t need a president who thinks only married people deserve paid leave and only mothers ever stay home with the kids.
776509989737422848,2016-09-15 19:56:23,"""People accuse me of all kinds of things—you’ve probably seen that. But nobody ever accuses me of quitting.” —Hillary"
776509544558100480,2016-09-15 19:54:36,"“I have this old-fashioned notion that if you’re running for president, you should say what you’re going to do.” https://t.co/IOJAboxXfh"
776508975797927936,2016-09-15 19:52:21,"""I’m going to close my campaign the way I began my career...focused on opportunities for kids and fairness for families."" —Hillary"
776508704145440769,2016-09-15 19:51:16,The stakes in this election are as high as any in our lifetimes. https://t.co/tTgeqxNqYm
776508263923871749,2016-09-15 19:49:31,"""I want to give our kids a safer world...that means a world with strong allies, more friends, fewer enemies, and fewer nuclear weapons."""
